Time,pressure,h_ref_out,m_ref_in,m_ref_out,h_ref_in,m_cool,T_cool_in,T_ref_in,T_ref_out,T_cool_out,z_tpsh,gamma,eps_tp,eps_sh,fval,ef,,
92378,170.616758,352.0326101,0.016714996,0.016714996,226.7829207,0.500002432,-9.138326517,-16.90793692,-16.91408234,-10.46292817,0.997316222,0.495386673,0.171900455,0.04460966,1.88E-09,2,,
92380,170.6144898,352.0302711,0.016848316,0.016848316,225.7401194,0.500001697,-9.085800331,-16.90822935,-16.91447574,-10.47649614,0.99735155,0.494114345,0.081603999,0.084391916,2.88E-11,2,,
92382,164.3623575,351.7897212,0.017737119,0.017737119,218.516115,0.499974347,-8.735625754,-17.85581993,-17.50678118,-10.41244583,0.943446667,0.49421116,0.16600197,0.085123545,5.36E-11,2,,
92384,164.4975507,351.8449333,0.017737119,0.017737119,218.5235378,0.499992025,-8.735625754,-17.83466677,-17.43723132,-10.37015076,0.938504495,0.494909094,0.16525384,0.085448912,5.50E-11,2,,
92386,164.5451878,351.8531219,0.017737119,0.017737119,218.5258353,0.499995981,-8.735625754,-17.82721319,-17.42584226,-10.3409232,0.938105951,0.494024179,0.164905178,0.085531509,7.00E-12,2,,
92388,164.5551615,351.8549937,0.017737119,0.017737119,218.5263207,0.499997438,-8.735625754,-17.82565264,-17.42327407,-10.3208415,0.937994558,0.495248996,0.164851522,0.089248885,2.72E-09,2,,
92390,164.558382,351.8945851,0.014987946,0.014987946,211.7967449,0.489430148,-8.666530327,-17.82615924,-17.37678417,-10.30575874,0.937945427,0.49493577,0.115435567,0.159097935,2.42E-09,2,,
92392,161.9538852,352.4182567,0.01457557,0.01457557,210.6813641,0.475684069,-8.656166013,-18.23382618,-16.86157833,-10.24242949,0.842804339,0.492961942,0.140575853,0.161334974,3.53E-10,2,,
92394,161.7643038,352.427023,0.01457557,0.01457557,210.6724633,0.475689561,-8.656166013,-18.26348925,-16.85782054,-10.19648661,0.838359276,0.494252706,0.142436874,0.161413436,1.97E-13,2,,
92396,161.7726934,352.4283933,0.01457557,0.01457557,210.6729277,0.475691832,-8.656166013,-18.26217657,-16.85593684,-10.16387074,0.83808904,0.495470437,0.142434805,0.161442191,3.95E-09,2,,
92398,161.7791545,352.4292925,0.01457557,0.01457557,210.6732791,0.475693109,-8.656166013,-18.26116561,-16.85466828,-10.14130121,0.838023487,0.495193835,0.142417302,0.162182082,1.28E-10,2,,
92400,161.782872,352.4377878,0.013939782,0.013939782,213.4111527,0.476241778,-8.611365099,-18.26077968,-16.84458732,-10.12450076,0.837975676,0.495189417,0.263857702,0.16469733,1.06E-09,2,,
92402,172.4168121,353.3586902,0.012486554,0.012486554,220.3441048,0.479271017,-8.50896301,-16.63752008,-15.41327454,-9.992461019,0.841590651,0.370814423,0.144316429,0.155114763,2.50E-06,2,,
92404,173.0259664,353.3487319,0.012486554,0.012486554,220.3780185,0.47928192,-8.50896301,-16.54852532,-15.40770143,-9.896165549,0.848917928,0.310475491,0.137469402,0.154766968,5.58E-06,2,,
92406,173.0839013,353.3512689,0.012486554,0.012486554,220.3814398,0.479286453,-8.50896301,-16.54006128,-15.40312139,-9.82906108,0.849083948,0.494904179,0.136803972,0.154861808,3.07E-10,2,,
92408,173.0988686,353.353073,0.012486554,0.012486554,220.3823884,0.479289192,-8.50896301,-16.53787462,-15.40060684,-9.781186897,0.848974034,0.306162793,0.136812258,0.155386423,6.63E-06,2,,
92410,173.1062234,353.3590802,0.011945999,0.011945999,221.698772,0.480409842,-8.51904335,-16.53692922,-15.3934139,-9.746900406,0.848888805,0.495271572,0.242066259,0.17145624,5.61E-09,2,,
92412,181.1403283,354.1301318,0.01,0.01,227.0732089,0.489577581,-8.555332572,-15.36852542,-14.24201138,-9.66039255,0.833011442,0.494821096,0.127342921,0.1626156,3.28E-11,2,,
92414,181.5617426,354.0926647,0.01,0.01,227.0991926,0.489579312,-8.555332572,-15.30903004,-14.27311259,-9.597305242,0.841948042,0.494929694,0.123060502,0.161621349,3.57E-11,2,,
92416,181.6092464,354.0890431,0.01,0.01,227.1021737,0.489581431,-8.555332572,-15.30232345,-14.27590936,-9.55353836,0.842806519,0.494971325,0.122624665,0.161550731,5.74E-13,2,,
92418,181.6183473,354.0892565,0.01,0.01,227.1028229,0.489583093,-8.555332572,-15.30103858,-14.27539932,-9.522409693,0.842834428,0.494438575,0.122573487,0.161227376,2.76E-10,2,,
92420,181.6222889,354.0870461,0.010335923,0.010335923,226.599596,0.484161965,-8.607672192,-15.30040428,-14.27784813,-9.500746602,0.842788066,0.494966612,-0.010323256,0.099767795,4.30E-11,2,,
92422,171.375693,352.686194,0.012575407,0.012575407,222.5826988,0.406502302,-8.956602997,-16.79452726,-16.23157424,-9.703133669,0.920278475,0.4255519,0.152065,0.108042132,7.49E-11,2,,
92424,170.7860735,352.6468581,0.012575407,0.012575407,222.5460319,0.406479175,-8.956602997,-16.88367105,-16.29892549,-9.857871961,0.919513384,0.501440178,0.159371096,0.107644019,5.18E-10,2,,
92426,170.669634,352.6321182,0.012575407,0.012575407,222.5384125,0.406470323,-8.956602997,-16.90127538,-16.32025678,-9.972745542,0.920230526,0.528459273,0.160405753,0.107398759,1.25E-09,2,,
92428,170.6348346,352.6265643,0.012575407,0.012575407,222.5360715,0.406465716,-8.956602997,-16.90653666,-16.32796103,-10.05736771,0.920580622,0.538667442,0.16060208,0.106213581,1.22E-07,2,,
92430,170.6183829,352.6140339,0.013480118,0.013480118,227.6377194,0.37849185,-8.930978712,-16.90876298,-16.34315703,-10.12218138,0.920773419,0.494582272,0.185732972,-0.05461596,3.94E-09,2,,
92432,171.0917862,351.1619062,0.013670583,0.013670583,228.6699747,0.338754392,-8.925584126,-16.83713483,-16.84124667,-10.21619081,1,0.495999348,0.200617346,-0.211453956,5.79E-07,2,,
92434,171.1204401,349.6767385,0.013670583,0.013670583,228.6013231,0.338752911,-8.925584126,-16.83280268,-16.83691453,-10.28509279,1,0.498716334,0.196356819,-0.268824402,2.86E-05,0,,
92436,170.9452881,349.0984989,0.013670583,0.013670583,228.5642917,0.338751365,-8.925584126,-16.85928367,-16.86339552,-10.33947716,1,0.501711067,0.197923012,-0.287880848,4.19E-05,0,,
92438,170.8746172,348.9061288,0.013670583,0.013670583,228.5512967,0.338749888,-8.925584126,-16.86996831,-16.87408016,-10.38279874,1,0.501544299,0.198949632,-0.291655267,0.000328385,0,,
92440,170.8509927,348.8642841,0.012155763,0.012155763,229.9893845,0.374506111,-8.940099254,-16.8739663,-16.8772257,-10.41715835,1,0.472562749,0.314211816,0.082075891,0.006721393,0,,
92442,177.9602404,353.098821,0.01192854,0.01192854,230.9029284,0.420964947,-8.942276523,-15.8277943,-15.53986916,-10.34868692,0.953331566,0.287320085,0.163852067,0.080474669,1.13E-05,2,,
92444,178.0803197,353.0844895,0.01192854,0.01192854,230.9094334,0.420967304,-8.942276523,-15.81025124,-15.55217432,-10.28497999,0.956342445,0.492448012,0.161455788,0.080314726,3.15E-10,2,,
92446,178.0940752,353.0841945,0.01192854,0.01192854,230.9102626,0.420969369,-8.942276523,-15.80824162,-15.55202719,-10.23812106,0.956461004,0.49368771,0.161358098,0.080355346,3.41E-11,2,,
92448,178.1002305,353.0851158,0.01192854,0.01192854,230.9106994,0.420970948,-8.942276523,-15.80734236,-15.55074473,-10.20397458,0.956387354,0.494540673,0.161353502,0.079338551,3.43E-13,2,,
92450,178.1050917,353.0773667,0.012754759,0.012754759,228.6173915,0.414206743,-8.998266117,-15.80638945,-15.55958048,-10.17815707,0.956323139,0.495298814,-0.108942275,-0.328969027,1.75E-09,2,,
92452,161.136413,346.8997169,0.015729144,0.015729144,219.3465759,0.358783757,-9.199828656,-18.36133519,-18.36696751,-10.35567928,1,0.630513194,0.193580944,-0.167440217,6.64E-06,2,,
92454,160.7433315,348.6883077,0.015729144,0.015729144,219.3895776,0.358766872,-9.199828656,-18.42283912,-18.42847142,-10.52314704,1,0.495815681,0.199921197,-0.121582422,7.22E-07,0,,
92456,160.8379336,349.2048231,0.015729144,0.015729144,219.4120403,0.358758849,-9.199828656,-18.40803709,-18.41366939,-10.64987921,1,0.583946473,0.198577534,-0.114097639,3.30E-06,2,,
92458,160.8455522,349.2868077,0.015729144,0.015729144,219.4152482,0.358754211,-9.199828656,-18.40684504,-18.41247734,-10.74567735,1,0.497725811,0.198274747,-0.115248303,4.22E-06,0,,
92460,160.8311765,349.2723677,0.015574446,0.015574446,218.8321406,0.35493376,-9.167689335,-18.40914659,-18.41467443,-10.82121932,1,0.65382274,0.098615953,-0.124185122,0.01564261,0,,
92462,153.3669442,348.2563544,0.013950108,0.013950108,212.2903154,0.270946157,-8.830226462,-19.6015013,-19.60608728,-10.87341669,1,0.49553539,0.222748356,0.060981343,4.49E-06,0,,
92464,154.0223336,350.4755954,0.013950108,0.013950108,212.4172652,0.270956276,-8.830226462,-19.49537102,-19.40314838,-10.93473359,0.981661105,0.491897643,0.214872122,0.060879943,4.59E-10,2,,
92466,154.2167947,350.4972951,0.013950108,0.013950108,212.4285136,0.270959757,-8.830226462,-19.46388101,-19.37105044,-10.97827738,0.981655724,0.494947479,0.212248599,0.061232726,2.02E-11,2,,
92468,154.2584462,350.5061332,0.013950108,0.013950108,212.4310975,0.270960494,-8.830226462,-19.45713619,-19.35925378,-11.01377545,0.981215732,0.495049723,0.211752462,0.061588115,1.37E-13,2,,
92470,154.2702343,350.5117581,0.013706733,0.013706733,213.2859942,0.272313016,-8.765923408,-19.45530456,-19.35223558,-11.04355911,0.981104776,0.495505079,0.323527838,0.079563211,3.14E-10,2,,
92472,159.757519,351.3037718,0.013017172,0.013017172,216.059224,0.28130238,-8.583731422,-18.57797212,-18.23483585,-10.9753986,0.958508147,0.493723849,0.206947422,0.077687487,7.41E-13,2,,
92474,160.1814019,351.3435364,0.013017172,0.013017172,216.0850891,0.281313266,-8.583731422,-18.51164882,-18.174896,-10.91722212,0.958810837,0.493278808,0.201691047,0.078419778,5.08E-12,2,,
92476,160.2877517,351.362968,0.013017172,0.013017172,216.0920401,0.281317988,-8.583731422,-18.4950087,-18.14877198,-10.86995562,0.957866658,0.494043608,0.200628649,0.078765929,4.29E-12,2,,
92478,160.3270349,351.3709788,0.013017172,0.013017172,216.0946489,0.281320296,-8.583731422,-18.48886221,-18.13814521,-10.8319609,0.957430152,0.494595963,0.200341475,0.080065929,4.00E-10,2,,
92480,160.3463852,351.3878562,0.011822942,0.011822942,220.1848365,0.261874188,-8.811411382,-18.48615429,-18.11774139,-10.79970212,0.9572107,0.761137653,0.26576983,-0.052208213,3.65E-06,2,,
92482,165.5343858,350.5071203,0.010520146,0.010520146,224.9509156,0.200033702,-9.05978952,-17.67818847,-17.68062497,-10.86781143,1,0.492832654,0.246326707,-0.328752875,5.62E-07,0,,
92484,165.6054234,347.6731935,0.010520146,0.010520146,224.7482131,0.200018508,-9.05978952,-17.66744839,-17.6698849,-10.91335561,1,0.491991791,0.220019406,-0.480699271,1.61E-12,0,,
92486,164.8974656,345.9221138,0.010520146,0.010520146,224.5720664,0.200011416,-9.05978952,-17.77470409,-17.77715881,-10.95199954,1,0.495859954,0.226957709,-0.548613492,4.20E-08,0,,
92488,164.4860405,345.0990487,0.010520146,0.010520146,224.483449,0.200007668,-9.05978952,-17.83878749,-17.84130907,-10.98660163,1,0.495997752,0.232386352,-0.579669959,8.52E-09,2,,
92490,164.2925755,344.7166001,0.011990566,0.011990566,222.1642965,0.200005532,-8.929719536,-17.86862546,-17.8720125,-11.01721817,1,0.52583529,-0.120965752,-1.144692744,0.000468802,0,,
92492,150.4446574,333.9846631,0.015351525,0.015351525,215.9175796,0.199988373,-8.632416718,-20.07684826,-20.08259544,-11.0631827,1,0.496396048,0.257904836,-1.12591957,1.93E-07,0,,
92494,149.8216593,333.6934415,0.015351525,0.015351525,215.877428,0.1999997,-8.632416718,-20.18126387,-20.18701104,-11.13476691,1,0.495769089,0.275721101,-1.106250717,3.82E-06,2,,
92496,149.957074,334.0075043,0.015351525,0.015351525,215.8946974,0.200003975,-8.632416718,-20.15856811,-20.16431529,-11.19928073,1,0.496449142,0.275492114,-1.092102332,1.75E-08,2,,
92498,150.0596696,334.2366844,0.015351525,0.015351525,215.9074907,0.200005533,-8.632416718,-20.1413729,-20.14712008,-11.25585139,1,0.501868608,0.274597284,-1.084732567,1.21E-05,0,,
92500,150.1105112,334.3575502,0.015375944,0.015375944,217.4207048,0.20079581,-8.555413847,-20.13284261,-20.13860809,-11.30480223,1,0.498006738,0.359087926,-1.114649096,3.19E-07,0,,
92502,153.534032,334.7565345,0.015402584,0.015402584,219.2464163,0.203294258,-8.471410716,-19.57394208,-19.57953188,-11.3114838,1,0.495569619,0.276335069,-1.147431123,5.19E-07,2,,
92504,153.6522858,334.2033446,0.015402584,0.015402584,219.2330528,0.203299309,-8.471410716,-19.55479268,-19.56038248,-11.31181354,1,0.96978416,0.273304785,-1.153213746,0.001988623,2,,
92506,153.648996,334.1150006,0.015402584,0.015402584,219.2298368,0.203301703,-8.471410716,-19.55532541,-19.56091522,-11.31305274,1,0.502245536,0.274204831,-1.152552893,9.51E-05,0,,
92508,153.673898,334.1448028,0.015402584,0.015402584,219.2320779,0.203302892,-8.471410716,-19.55129292,-19.55688273,-11.31456226,1,0.970079575,0.274106686,-1.146619488,0.00119584,2,,
92510,153.6956027,334.2023591,0.014478205,0.014478205,217.2217489,0.217643438,-8.336957063,-19.54809413,-19.55305202,-11.31603423,1,0.496091006,0.326297987,-0.342268573,3.13E-08,0,,
92512,156.7804198,345.7078648,0.013630858,0.013630858,216.0432729,0.258235506,-8.21370788,-19.04884474,-19.0532234,-11.2035285,1,0.497019407,0.240723196,0.044344419,9.39E-06,0,,
92514,158.290933,350.7762055,0.013630858,0.013630858,216.3501583,0.25824641,-8.21370788,-18.80725704,-18.8114878,-11.10659933,0.999082197,0.49515805,0.232142776,0.058777104,9.28E-11,2,,
92516,159.1879013,351.046396,0.013630858,0.013630858,216.4108229,0.258250744,-8.21370788,-18.66691194,-18.55336218,-11.01374999,0.980551254,0.485593543,0.216465764,0.059256089,1.03E-11,2,,
92518,159.2503985,351.0588703,0.013630858,0.013630858,216.4147677,0.258254333,-8.21370788,-18.65713326,-18.53685796,-10.93624925,0.979929586,0.493814452,0.215960153,0.059583209,5.25E-12,2,,
92520,159.2813998,351.0661164,0.013589899,0.013589899,216.7496778,0.255885507,-8.210481672,-18.65229509,-18.52743004,-10.87162378,0.979562856,0.495009116,0.224795799,-0.250849763,5.06E-11,2,,
92522,159.7231008,347.3080979,0.013159823,0.013159823,220.0909103,0.203732233,-8.176606491,-18.58331494,-18.58725858,-10.86554163,1,0.493525777,0.244092651,-0.41492298,6.77E-06,0,,
92524,159.3567219,345.1546334,0.013159823,0.013159823,219.9675383,0.203733826,-8.176606491,-18.64064079,-18.64458445,-10.85850379,1,0.492052255,0.244982418,-0.471480401,5.23E-07,0,,
92526,159.0809523,344.3767581,0.013159823,0.013159823,219.9150739,0.203734709,-8.176606491,-18.68378938,-18.68773304,-10.85437737,1,0.491945711,0.249079172,-0.487514416,2.77E-07,0,,
92528,158.9909609,344.1514041,0.013159823,0.013159823,219.8993327,0.203735103,-8.176606491,-18.69786999,-18.70181365,-10.85183438,1,0.492201091,0.250548155,-0.491124534,2.27E-07,0,,
92530,158.9661549,344.0996952,0.012198137,0.012198137,218.2689898,0.203166746,-8.270140207,-18.70200462,-18.70544158,-10.84992945,1,0.493200161,0.254286325,0.088942834,7.80E-08,0,,
92532,159.3993729,351.4248855,0.01,0.01,215.1487486,0.200016594,-8.48393156,-18.63479981,-18.10431209,-10.86919288,0.946448981,0.491762783,0.234285472,0.092237487,8.62E-10,2,,
92534,160.1847091,351.5214522,0.01,0.01,215.2136973,0.200006981,-8.48393156,-18.51192133,-17.96681913,-10.86280133,0.944299804,0.49037095,0.210025606,0.090825531,5.66E-10,2,,
92536,160.0169667,351.4890311,0.01,0.01,215.1988926,0.200002938,-8.48393156,-18.53816733,-18.01004269,-10.8567082,0.945724589,0.493223066,0.212121581,0.090169465,2.83E-12,2,,
92538,159.9432001,351.4739303,0.01,0.01,215.1923197,0.200001095,-8.48393156,-18.5497093,-18.03002327,-10.85153592,0.946483893,0.495007118,0.212885837,0.089839446,1.75E-10,2,,
92540,159.9054202,351.4662646,0.01,0.01,215.3360073,0.20000018,-8.488589016,-18.55562057,-18.04017429,-10.84698066,0.946872193,0.494826765,0.283953236,0.073617685,1.25E-08,2,,
92542,162.3635156,351.5265668,0.01,0.01,218.7578619,0.20000651,-8.591053061,-18.17101204,-17.88715415,-10.85027403,0.967772984,0.49475954,0.223126623,0.0692041,4.35E-10,2,,
92544,162.4841514,351.4827016,0.01,0.01,218.7633758,0.200003289,-8.591053061,-18.15213662,-17.93400499,-10.85248962,0.974015063,0.490877121,0.218969066,0.068216073,9.30E-11,2,,
92546,162.4514153,351.4684182,0.01,0.01,218.7598176,0.200001692,-8.591053061,-18.15725871,-17.95183573,-10.85447105,0.975231014,0.494724335,0.219008988,0.067937541,7.74E-10,2,,
92548,162.4237906,351.4624541,0.01,0.01,218.7572963,0.200000907,-8.591053061,-18.16158104,-17.95977995,-10.85619304,0.975578888,0.496073889,0.219260668,0.067817134,9.34E-14,2,,
92550,162.4078616,351.459497,0.01,0.01,216.5956289,0.200414456,-8.403094427,-18.16407339,-17.96379829,-10.85772671,0.975725834,0.495154343,0.121170125,0.100629016,7.46E-10,2,,
92552,159.0364143,351.5171494,0.01,0.01,212.9938714,0.202081974,-8.110714329,-18.69159052,-18.00754275,-10.80258997,0.931859224,0.49502031,0.205516572,0.108731089,1.57E-13,2,,
92554,159.0805202,351.6528968,0.01,0.01,213.0075775,0.202096585,-8.110714329,-18.68468943,-17.84754459,-10.75580168,0.918361743,0.495015848,0.209685419,0.111589737,2.07E-08,2,,
92556,159.2806205,351.7070603,0.01,0.01,213.026312,0.202103974,-8.110714329,-18.65338053,-17.77818481,-10.71538372,0.914992526,0.494856142,0.208243829,0.112713564,1.73E-09,2,,
92558,159.4007233,351.7323819,0.01,0.01,213.0370074,0.202107873,-8.110714329,-18.63458851,-17.74493102,-10.68050219,0.913696068,0.494988541,0.207150776,0.113258544,7.46E-11,2,,
92560,159.4638831,351.7451516,0.01,0.01,213.4816792,0.204415496,-8.068073069,-18.62470614,-17.72807515,-10.64996282,0.913064105,0.549917883,0.422752988,0.147793201,3.76E-08,2,,
92562,168.4373464,352.9563208,0.01,0.01,218.8472309,0.255075044,-7.620339836,-17.23941103,-16.02061812,-10.44549114,0.869996048,0.494885442,0.193721058,0.138047966,1.57E-08,2,,
92564,169.4581737,353.022689,0.01,0.01,218.9265872,0.255097127,-7.620339835,-17.08507351,-15.90943803,-10.27194338,0.87211527,0.494624792,0.181683145,0.139216439,1.22E-09,2,,
92566,169.7614647,353.0633124,0.01,0.01,218.9519145,0.255108146,-7.620339835,-17.03921935,-15.8518577,-10.12739876,0.870583844,0.494471974,0.178570343,0.140030794,8.91E-09,2,,
92568,169.8758674,353.0824389,0.01,0.01,218.9617858,0.255114103,-7.620339835,-17.02192296,-15.82569037,-10.00924478,0.869588479,0.495023814,0.177721677,0.140499603,4.94E-14,2,,
92570,169.9344432,353.0928051,0.01,0.01,220.9881931,0.260165747,-7.72543883,-17.01306697,-15.81162131,-9.908215615,0.868996207,0.495093117,0.293045497,0.130779614,3.68E-12,2,,
92572,175.4726028,353.446448,0.01,0.01,225.2074298,0.284157633,-7.922499444,-16.19167638,-15.22117752,-9.828771215,0.883261094,0.49501201,0.175746375,0.123215851,4.07E-12,2,,
92574,175.5988616,353.3621556,0.01,0.01,225.2093677,0.284148866,-7.922499444,-16.17323052,-15.31467234,-9.762435314,0.894482768,0.493992847,0.171988427,0.121513659,7.16E-12,2,,
92576,175.5332178,353.3402664,0.01,0.01,225.2028607,0.284146628,-7.922499444,-16.18282079,-15.34207913,-9.708449396,0.896315789,0.494409113,0.172585412,0.121228567,2.19E-08,2,,
92578,175.5044705,353.3349019,0.01,0.01,225.2003644,0.28414669,-7.922499444,-16.18702065,-15.34919721,-9.665510814,0.896607122,0.495050618,0.172943037,0.118497029,3.29E-10,2,,
92580,175.4964596,353.3078225,0.012778627,0.012778627,223.5112658,0.297576306,-7.933399224,-16.18748287,-15.38092843,-9.62937217,0.896637141,0.494038415,0.077006918,0.077390708,2.00E-12,2,,
92582,168.7378846,352.2641995,0.013994276,0.013994276,222.371391,0.322760672,-7.938167877,-17.19291964,-16.81494438,-9.662046228,0.949917582,0.494061181,0.190347227,0.080040878,5.44E-13,2,,
92584,168.6019399,352.271398,0.013994276,0.013994276,222.3644909,0.322758932,-7.938167877,-17.21347294,-16.81113806,-9.69172152,0.948000223,0.493842087,0.192216142,0.080058167,4.65E-13,2,,
92586,168.5883353,352.2701906,0.013994276,0.013994276,222.363714,0.322757895,-7.938167877,-17.2155298,-16.81299504,-9.714949943,0.94805636,0.492714517,0.192313491,0.080011334,1.45E-10,2,,
