pressure,enthalpy
1.441384735107421875e+02,3.084260559082031250e+02
1.423160705566406250e+02,3.030703430175781250e+02
1.434660797119140625e+02,3.045761413574218750e+02
1.440800476074218750e+02,3.055483398437500000e+02
1.441571197509765625e+02,3.053544006347656250e+02
1.417879638671875000e+02,3.036194152832031250e+02
1.319621734619140625e+02,2.932667541503906250e+02
1.340222930908203125e+02,2.942681884765625000e+02
1.342372131347656250e+02,2.956611938476562500e+02
1.342288513183593750e+02,2.959801330566406250e+02
1.326218719482421875e+02,2.933023071289062500e+02
1.305010986328125000e+02,2.884569091796875000e+02
1.315867156982421875e+02,2.884493103027343750e+02
1.319777679443359375e+02,2.890247192382812500e+02
1.320372467041015625e+02,2.893088684082031250e+02
1.307273559570312500e+02,2.947232971191406250e+02
1.305117797851562500e+02,2.994382324218750000e+02
1.303600463867187500e+02,2.986425781250000000e+02
1.305047607421875000e+02,2.985607910156250000e+02
1.302860565185546875e+02,2.988565368652343750e+02
1.285316314697265625e+02,2.991562500000000000e+02
1.209070816040039062e+02,3.073388061523437500e+02
1.231399078369140625e+02,3.098197631835937500e+02
1.249893646240234375e+02,3.117375793457031250e+02
1.250529937744140625e+02,3.119763183593750000e+02
1.341954956054687500e+02,3.231255493164062500e+02
1.301961059570312500e+02,3.288330078125000000e+02
1.315727233886718750e+02,3.273969726562500000e+02
1.325903472900390625e+02,3.266032714843750000e+02
1.328319091796875000e+02,3.266197509765625000e+02
1.460466613769531250e+02,3.302004089355468750e+02
1.399838256835937500e+02,3.302632446289062500e+02
1.408813934326171875e+02,3.297525024414062500e+02
1.413013458251953125e+02,3.297254943847656250e+02
1.407703094482421875e+02,3.295495300292968750e+02
1.416361541748046875e+02,3.205057373046875000e+02
1.442909851074218750e+02,3.218453979492187500e+02
1.416865844726562500e+02,3.201035461425781250e+02
1.411425476074218750e+02,3.190076599121093750e+02
1.413003387451171875e+02,3.188332214355468750e+02
1.436688385009765625e+02,3.193014526367187500e+02
1.462456054687500000e+02,3.142819213867187500e+02
1.451243743896484375e+02,3.146989746093750000e+02
1.431141510009765625e+02,3.142877502441406250e+02
1.430335693359375000e+02,3.139770202636718750e+02
1.299039611816406250e+02,3.115964660644531250e+02
1.382927093505859375e+02,3.215276184082031250e+02
1.368396759033203125e+02,3.197705078125000000e+02
1.364004364013671875e+02,3.180052490234375000e+02
1.368623199462890625e+02,3.179109497070312500e+02
1.315981903076171875e+02,3.134129028320312500e+02
1.315363464355468750e+02,3.096659240722656250e+02
1.327408599853515625e+02,3.121307678222656250e+02
1.333952178955078125e+02,3.134618530273437500e+02
1.335318145751953125e+02,3.135632324218750000e+02
1.340585784912109375e+02,3.138186950683593750e+02
1.418851470947265625e+02,3.253189697265625000e+02
1.388584442138671875e+02,3.224983215332031250e+02
1.390987854003906250e+02,3.207898864746093750e+02
1.397049560546875000e+02,3.212269287109375000e+02
1.464086303710937500e+02,3.204571228027343750e+02
1.465587768554687500e+02,3.158783264160156250e+02
1.457371673583984375e+02,3.162751770019531250e+02
1.447990112304687500e+02,3.163404541015625000e+02
1.448093261718750000e+02,3.161974182128906250e+02
1.494830932617187500e+02,3.147767028808593750e+02
1.487639770507812500e+02,3.171463012695312500e+02
1.482573852539062500e+02,3.163596191406250000e+02
1.483044738769531250e+02,3.157725524902343750e+02
1.481056060791015625e+02,3.156912231445312500e+02
1.524272613525390625e+02,3.203799133300781250e+02
1.522908020019531250e+02,3.249018554687500000e+02
1.522876586914062500e+02,3.237031250000000000e+02
1.526818237304687500e+02,3.237027893066406250e+02
1.527213745117187500e+02,3.240828247070312500e+02
1.439779663085937500e+02,3.214637756347656250e+02
1.411863098144531250e+02,3.193847656250000000e+02
1.403703918457031250e+02,3.201625976562500000e+02
1.400089721679687500e+02,3.196953735351562500e+02
1.401685333251953125e+02,3.187438354492187500e+02
1.511736145019531250e+02,3.216662902832031250e+02
1.471275787353515625e+02,3.216425170898437500e+02
1.474375610351562500e+02,3.208418884277343750e+02
1.471542205810546875e+02,3.208323364257812500e+02
1.470226593017578125e+02,3.209805297851562500e+02
1.569751129150390625e+02,3.247201232910156250e+02
1.561489410400390625e+02,3.274383544921875000e+02
1.564660949707031250e+02,3.274978942871093750e+02
1.569675903320312500e+02,3.280439147949218750e+02
1.564725341796875000e+02,3.279251098632812500e+02
1.498371124267578125e+02,3.296599731445312500e+02
1.532871398925781250e+02,3.318585205078125000e+02
1.537351531982421875e+02,3.324433593750000000e+02
1.541016387939453125e+02,3.328001098632812500e+02
1.542495880126953125e+02,3.329176940917968750e+02
1.580021362304687500e+02,3.328854980468750000e+02
1.614691162109375000e+02,3.313980407714843750e+02
1.589593200683593750e+02,3.306090393066406250e+02
1.573583679199218750e+02,3.294595031738281250e+02
1.572358703613281250e+02,3.291373901367187500e+02
1.439734954833984375e+02,3.231759338378906250e+02
1.483777008056640625e+02,3.231092834472656250e+02
1.474104309082031250e+02,3.239701538085937500e+02
1.468960723876953125e+02,3.235578918457031250e+02
1.471814575195312500e+02,3.232029724121093750e+02
1.470983276367187500e+02,3.198840942382812500e+02
1.510149993896484375e+02,3.190871887207031250e+02
1.473093719482421875e+02,3.171165771484375000e+02
1.475732727050781250e+02,3.172384643554687500e+02
1.479006042480468750e+02,3.173985900878906250e+02
1.405005340576171875e+02,3.157699890136718750e+02
1.387721252441406250e+02,3.124546813964843750e+02
1.394728393554687500e+02,3.146652221679687500e+02
1.393800048828125000e+02,3.150215148925781250e+02
1.393568725585937500e+02,3.147228698730468750e+02
1.280878143310546875e+02,3.152190551757812500e+02
1.335640869140625000e+02,3.228723449707031250e+02
1.328932647705078125e+02,3.214509887695312500e+02
1.333623657226562500e+02,3.208858032226562500e+02
1.335851745605468750e+02,3.210264892578125000e+02
1.316043090820312500e+02,3.216199035644531250e+02
1.298431396484375000e+02,3.258424377441406250e+02
1.313762207031250000e+02,3.262666931152343750e+02
1.319541931152343750e+02,3.265551147460937500e+02
1.318108978271484375e+02,3.267433776855468750e+02
1.315369262695312500e+02,3.266418457031250000e+02
1.300323181152343750e+02,3.240594787597656250e+02
1.306061706542968750e+02,3.245697326660156250e+02
1.305799255371093750e+02,3.247232360839843750e+02
1.305843200683593750e+02,3.246817932128906250e+02
1.395828704833984375e+02,3.273882446289062500e+02
1.385479125976562500e+02,3.291567382812500000e+02
1.389213256835937500e+02,3.294278564453125000e+02
1.396696472167968750e+02,3.302495727539062500e+02
1.395539703369140625e+02,3.304991149902343750e+02
1.394765167236328125e+02,3.318017578125000000e+02
1.398091888427734375e+02,3.442496948242187500e+02
1.414162139892578125e+02,3.454298095703125000e+02
1.413737640380859375e+02,3.464786376953125000e+02
1.415049285888671875e+02,3.472423400878906250e+02
1.424006652832031250e+02,3.469193725585937500e+02
1.439619598388671875e+02,3.344727783203125000e+02
1.439451599121093750e+02,3.349967346191406250e+02
1.424752502441406250e+02,3.340240783691406250e+02
1.424809265136718750e+02,3.336200256347656250e+02
1.427659606933593750e+02,3.345270385742187500e+02
1.455043640136718750e+02,3.380709228515625000e+02
1.426303100585937500e+02,3.352597656250000000e+02
1.422724151611328125e+02,3.344815063476562500e+02
1.423119354248046875e+02,3.342804870605468750e+02
1.452244415283203125e+02,3.413212890625000000e+02
1.449745483398437500e+02,3.460794677734375000e+02
1.447233123779296875e+02,3.461313476562500000e+02
1.447537689208984375e+02,3.467167663574218750e+02
1.447831573486328125e+02,3.470991821289062500e+02
1.420160675048828125e+02,3.458721923828125000e+02
1.379229736328125000e+02,3.417767639160156250e+02
1.382471160888671875e+02,3.406348876953125000e+02
1.382197723388671875e+02,3.396383056640625000e+02
1.380314788818359375e+02,3.391901855468750000e+02
1.402711029052734375e+02,3.399144592285156250e+02
1.357485809326171875e+02,3.351474304199218750e+02
1.379765472412109375e+02,3.366320190429687500e+02
1.377821044921875000e+02,3.368306884765625000e+02
1.376261901855468750e+02,3.368517150878906250e+02
1.475243988037109375e+02,3.404978637695312500e+02
1.423929290771484375e+02,3.421769714355468750e+02
1.429600677490234375e+02,3.417475585937500000e+02
1.429787445068359375e+02,3.413048095703125000e+02
1.425753936767578125e+02,3.410750732421875000e+02
1.494725494384765625e+02,3.473524780273437500e+02
1.477479553222656250e+02,3.496961059570312500e+02
1.478170318603515625e+02,3.500660095214843750e+02
1.472583007812500000e+02,3.499267578125000000e+02
1.470287475585937500e+02,3.498306579589843750e+02
1.427271118164062500e+02,3.432779541015625000e+02
1.456971435546875000e+02,3.427053527832031250e+02
1.438400573730468750e+02,3.405176391601562500e+02
1.431390228271484375e+02,3.393807678222656250e+02
1.433054199218750000e+02,3.390979614257812500e+02
1.435068969726562500e+02,3.406475219726562500e+02
1.410008392333984375e+02,3.420617980957031250e+02
1.450749359130859375e+02,3.454838562011718750e+02
1.455534362792968750e+02,3.466663818359375000e+02
1.454955139160156250e+02,3.472561645507812500e+02
1.454378509521484375e+02,3.474445190429687500e+02
1.420198669433593750e+02,3.442369689941406250e+02
1.435772247314453125e+02,3.450184631347656250e+02
1.438241577148437500e+02,3.450689697265625000e+02
1.436487884521484375e+02,3.448908081054687500e+02
1.425759582519531250e+02,3.438563232421875000e+02
1.351999359130859375e+02,3.317259521484375000e+02
1.377347869873046875e+02,3.333513183593750000e+02
1.385540008544921875e+02,3.340986022949218750e+02
1.382333984375000000e+02,3.341354064941406250e+02
1.413921051025390625e+02,3.342436523437500000e+02
1.490131988525390625e+02,3.367518615722656250e+02
1.454014282226562500e+02,3.346201171875000000e+02
1.451322479248046875e+02,3.337462158203125000e+02
1.453463897705078125e+02,3.336442565917968750e+02
1.497834625244140625e+02,3.425127258300781250e+02
1.518788452148437500e+02,3.503195190429687500e+02
1.516876831054687500e+02,3.513485412597656250e+02
1.523779449462890625e+02,3.517607727050781250e+02
1.522763061523437500e+02,3.517825317382812500e+02
1.529771118164062500e+02,3.502541198730468750e+02
1.506213073730468750e+02,3.371734619140625000e+02
1.512218780517578125e+02,3.364167480468750000e+02
1.504271545410156250e+02,3.353356323242187500e+02
1.503197479248046875e+02,3.345258178710937500e+02
1.503885192871093750e+02,3.325732421875000000e+02
1.478482360839843750e+02,3.275771484375000000e+02
1.491211242675781250e+02,3.282990112304687500e+02
1.487919158935546875e+02,3.280684509277343750e+02
1.486391448974609375e+02,3.278084106445312500e+02
1.501935424804687500e+02,3.291633605957031250e+02
1.553513336181640625e+02,3.377611694335937500e+02
1.551370239257812500e+02,3.392987670898437500e+02
1.558500976562500000e+02,3.406561889648437500e+02
1.560821533203125000e+02,3.414305419921875000e+02
1.528848571777343750e+02,3.406890258789062500e+02
1.382643585205078125e+02,3.284585266113281250e+02
1.383817138671875000e+02,3.302683105468750000e+02
1.374057159423828125e+02,3.317252197265625000e+02
1.382914581298828125e+02,3.315216674804687500e+02
1.429837036132812500e+02,3.332621765136718750e+02
1.444473419189453125e+02,3.380925598144531250e+02
1.424973754882812500e+02,3.369433898925781250e+02
1.422916412353515625e+02,3.359194335937500000e+02
1.424949035644531250e+02,3.359428100585937500e+02
1.404454650878906250e+02,3.401152343750000000e+02
1.438348846435546875e+02,3.432629699707031250e+02
1.434701232910156250e+02,3.438080444335937500e+02
1.437224578857421875e+02,3.445114746093750000e+02
1.438559265136718750e+02,3.448782958984375000e+02
1.490896911621093750e+02,3.456525573730468750e+02
1.600316772460937500e+02,3.489988098144531250e+02
1.583361053466796875e+02,3.482282714843750000e+02
1.575752410888671875e+02,3.475885009765625000e+02
1.576084289550781250e+02,3.478577880859375000e+02
1.589638366699218750e+02,3.473778686523437500e+02
1.676540374755859375e+02,3.442861938476562500e+02
1.633327636718750000e+02,3.419186401367187500e+02
1.624642486572265625e+02,3.410224914550781250e+02
1.625589904785156250e+02,3.404712524414062500e+02
1.578402404785156250e+02,3.393283691406250000e+02
1.510426483154296875e+02,3.351561584472656250e+02
1.529392395019531250e+02,3.375170898437500000e+02
1.531693572998046875e+02,3.385282287597656250e+02
1.531780548095703125e+02,3.380317382812500000e+02
1.531617431640625000e+02,3.373079833984375000e+02
1.528406677246093750e+02,3.232850341796875000e+02
1.514550170898437500e+02,3.234556274414062500e+02
1.509403686523437500e+02,3.236135253906250000e+02
1.512551116943359375e+02,3.233745727539062500e+02
1.490484619140625000e+02,3.243689880371093750e+02
1.508538360595703125e+02,3.318918762207031250e+02
1.480921630859375000e+02,3.276213073730468750e+02
1.482655639648437500e+02,3.268643493652343750e+02
1.480502777099609375e+02,3.268413085937500000e+02
1.483103485107421875e+02,3.227487182617187500e+02
1.456981201171875000e+02,3.119339294433593750e+02
1.475847015380859375e+02,3.145526123046875000e+02
1.482177581787109375e+02,3.160657958984375000e+02
1.480708007812500000e+02,3.156088256835937500e+02
1.476819152832031250e+02,3.164591064453125000e+02
1.448258361816406250e+02,3.151069335937500000e+02
1.461193237304687500e+02,3.154167785644531250e+02
1.457922973632812500e+02,3.152593383789062500e+02
1.456527709960937500e+02,3.150434570312500000e+02
1.397156524658203125e+02,3.121424865722656250e+02
1.361891784667968750e+02,3.065884704589843750e+02
1.367826538085937500e+02,3.077887878417968750e+02
1.370728454589843750e+02,3.089892883300781250e+02
1.372533111572265625e+02,3.089407958984375000e+02
1.425020599365234375e+02,3.124158325195312500e+02
1.453921661376953125e+02,3.205380249023437500e+02
1.445086669921875000e+02,3.186395568847656250e+02
1.443571777343750000e+02,3.173993530273437500e+02
1.447272186279296875e+02,3.179767456054687500e+02
1.495248870849609375e+02,3.206064147949218750e+02
1.596014099121093750e+02,3.303375244140625000e+02
1.572401123046875000e+02,3.281984558105468750e+02
1.567671051025390625e+02,3.276532897949218750e+02
1.568747253417968750e+02,3.279862365722656250e+02
1.603385009765625000e+02,3.306729125976562500e+02
1.643417663574218750e+02,3.378293151855468750e+02
1.635608825683593750e+02,3.376892089843750000e+02
1.637886657714843750e+02,3.380997314453125000e+02
1.636224212646484375e+02,3.382039794921875000e+02
1.694112091064453125e+02,3.403987426757812500e+02
1.651798095703125000e+02,3.379907836914062500e+02
1.673699340820312500e+02,3.396199951171875000e+02
1.670250854492187500e+02,3.395193176269531250e+02
1.666814575195312500e+02,3.392391967773437500e+02
1.669044647216796875e+02,3.391230773925781250e+02
1.731225280761718750e+02,3.406731872558593750e+02
1.703148803710937500e+02,3.396345520019531250e+02
1.703404541015625000e+02,3.394224853515625000e+02
1.703030395507812500e+02,3.390373840332031250e+02
1.645557250976562500e+02,3.366881103515625000e+02
1.639627075195312500e+02,3.360966796875000000e+02
1.635382080078125000e+02,3.345701293945312500e+02
1.631895904541015625e+02,3.337575683593750000e+02
1.628867340087890625e+02,3.332348327636718750e+02
1.646070251464843750e+02,3.378569030761718750e+02
1.645548400878906250e+02,3.399562072753906250e+02
1.642509307861328125e+02,3.399176330566406250e+02
1.639286041259765625e+02,3.401691894531250000e+02
1.638579101562500000e+02,3.403824157714843750e+02
1.589374847412109375e+02,3.422444152832031250e+02
1.609993438720703125e+02,3.448300781250000000e+02
1.619114074707031250e+02,3.459343872070312500e+02
1.621988067626953125e+02,3.466105957031250000e+02
1.624175872802734375e+02,3.469350891113281250e+02
1.591032409667968750e+02,3.482359619140625000e+02
1.595619201660156250e+02,3.506893310546875000e+02
1.613953857421875000e+02,3.516911621093750000e+02
1.622018890380859375e+02,3.519736938476562500e+02
